sku,local,gtin,nome,Nome,,,
24098,B1E1,7908167102069, Pr Super Cola Artesanato Cola Tecido 60G Tf Vermelha,Vgtf3Ed5 | Pr Super Cola Artesanato Cola Tecido 60G Tf Vermelha,Vgtf3Ed5 , Pr Super Cola Artesanato Cola Tecido 60G Tf Vermelha,
24099,B1E1,7898455244581, Pr Super Cola Artesanato Cola Tecido 100G Tf Vermelha,Awdedd3 | Pr Super Cola Artesanato Cola Tecido 100G Tf Vermelha,Awdedd3 , Pr Super Cola Artesanato Cola Tecido 100G Tf Vermelha,
24100,B1E1,7908167102250, Pr Super Cola Artesanato Cola Tecido 20G Tf Vermelha,2559 | Pr Super Cola Artesanato Cola Tecido 20G Tf Vermelha,2559, Pr Super Cola Artesanato Cola Tecido 20G Tf Vermelha,
24104,B1K5,7898455243096, Pb Kit Mdf ( Comp. A 200Ml ) ( Comp. B 100G ) Bico E Antientupimento,2160 | Pb Kit Mdf ( Comp. A 200Ml ) ( Comp. B 100G ) Bico E Antientupimento,2160, Pb Kit Mdf ( Comp. A 200Ml ) ( Comp. B 100G ) Bico E Antientupimento,
24109,B1F1,7898708620032, Nova Cal Liquida Master Bond 1L,1936 | Nova Cal Liquida Master Bond 1L,1936, Nova Cal Liquida Master Bond 1L,
24111,B1L6,7898964626076, Fita Dupla Face Master Bond (1Kg),1914 | Fita Dupla Face Master Bond (1Kg),1914, Fita Dupla Face Master Bond (1Kg),
24112,B1E1,7898964626083," Fita Dupla Face Master Bond (4,50 Kg)","1918 | Fita Dupla Face Master Bond (4,50 Kg)",1918," Fita Dupla Face Master Bond (4,50 Kg)",
24113,B1E1,7898964626069, Fita Dupla Face Master Bond (400G),1920 | Fita Dupla Face Master Bond (400G),1920, Fita Dupla Face Master Bond (400G),
24114,B1E1,7898455243041, Super Cola Artesanato 1 Bico E Antientupimento Rd 20G,1384 | Super Cola Artesanato 1 Bico E Antientupimento Rd 20G,1384, Super Cola Artesanato 1 Bico E Antientupimento Rd 20G,
24115,B1E1,7908167102977, Super Cola Artesanato 2 Bico E Antientupimento Rd 20G,1405 | Super Cola Artesanato 2 Bico E Antientupimento Rd 20G,1405, Super Cola Artesanato 2 Bico E Antientupimento Rd 20G,
24116,B1E1,7908167102984, Super Cola Artesanato 3 Bico E Antientupimento Rd 20G,1254 | Super Cola Artesanato 3 Bico E Antientupimento Rd 20G,1254, Super Cola Artesanato 3 Bico E Antientupimento Rd 20G,
24117,B1E1,7898455241863, Pr Cola Couro Bico E Antientupimento 20G Rd,2030 | Pr Cola Couro Bico E Antientupimento 20G Rd,2030, Pr Cola Couro Bico E Antientupimento 20G Rd,
24118,B1E1,7898455241498, Pr Cianoacrilato Cola Calcados Bico E Antientupimento 20G,191 | Pr Cianoacrilato Cola Calcados Bico E Antientupimento 20G,191, Pr Cianoacrilato Cola Calcados Bico E Antientupimento 20G,
24119,B1E1,7908167102281, Pr Cola Eps/Eva De 50G,5102 | Pr Cola Eps/Eva De 50G,5102, Pr Cola Eps/Eva De 50G,
24122,A2A1,7898593050860, Dimag Di-Malato De Magnesio 400Mg 60Caps Maxinutri,32101 | Dimag Di-Malato De Magnesio 400Mg 60Caps Maxinutri,32101, Dimag Di-Malato De Magnesio 400Mg 60Caps Maxinutri,
24186,B2L,7908712908023, Escova Desembaracadora Raquete Mpb-179 - Myra - Rosa Bebe,23065 | Escova Desembaracadora Raquete Mpb-179 - Myra - Rosa Bebe,23065, Escova Desembaracadora Raquete Mpb-179 - Myra - Rosa Bebe,
24628,B2L3,7898615154897, Carregador Veicular Rapido Type-C 2.5A Cabo 1 Metro Branco,Ad0613W | Carregador Veicular Rapido Type-C 2.5A Cabo 1 Metro Branco,Ad0613W , Carregador Veicular Rapido Type-C 2.5A Cabo 1 Metro Branco,
24632,B2L2,7898615154897, Carregador Veicular Rapido Ty Usb-C 2.5A Cabo 1 Metro Preto,Ad0613Bxc | Carregador Veicular Rapido Ty Usb-C 2.5A Cabo 1 Metro Preto,Ad0613Bxc , Carregador Veicular Rapido Ty Usb-C 2.5A Cabo 1 Metro Preto,
24634,B2L3,, Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cores Sortidas,Fon0202 | Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cores Sortidas,Fon0202 , Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cores Sortidas,
24635,B2L3,7908712910019, Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Preto,Fon0202 | Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Preto,Fon0202 , Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Preto,
24636,B2L3,7908712910026, Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Azul,Fon0202 | Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Azul,Fon0202 , Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Azul,
24923,B1F3,7899674039897, Spray Chemic Geral Preto Fosc.250Ml,356417 | Spray Chemic Geral Preto Fosc.250Ml,356417, Spray Chemic Geral Preto Fosc.250Ml,
25226,B1A5,5902120171439, Espuma Tytan Pro30 Antichama 480G/500Ml,40295 | Espuma Tytan Pro30 Antichama 480G/500Ml,40295, Espuma Tytan Pro30 Antichama 480G/500Ml,
25227,B1A5,7898913657045, Espuma Tytan Pro30 Ergo 480G/500Ml,40319 | Espuma Tytan Pro30 Ergo 480G/500Ml,40319, Espuma Tytan Pro30 Ergo 480G/500Ml,
25228,B1A4,7898913657519, Adesivo Tytan Fixa Tudo 380G Branco,40922 | Adesivo Tytan Fixa Tudo 380G Branco,40922, Adesivo Tytan Fixa Tudo 380G Branco,
25229,B1A3,7898913657137, Selante Tytan Base Dagua 350G Branco,40925 | Selante Tytan Base Dagua 350G Branco,40925, Selante Tytan Base Dagua 350G Branco,
25372,C1,7891638022327, J Chave Fixa Dupla Starfer 21X23,84967 | J Chave Fixa Dupla Starfer 21X23,84967, J Chave Fixa Dupla Starfer 21X23,
25373,C1/B1PRB,7891638022334, J Chave Fixa Dupla Starfer 24X26,84968 | J Chave Fixa Dupla Starfer 24X26,84968, J Chave Fixa Dupla Starfer 24X26,
25374,C1/B1PRB2,7891638022341, J Chave Fixa Dupla Starfer 25X28,84969 | J Chave Fixa Dupla Starfer 25X28,84969, J Chave Fixa Dupla Starfer 25X28,
25375,B2C,7898455244246,2893,975 | 2893| Pb 032 Preto 19G Se,975,2893, Pb 032 Preto 19G Se
25538,B1E4 | B1E6,7898543381075, Spray Tek Uso Geral Verde 350Ml,69957327143 | Spray Tek Uso Geral Verde 350Ml,69957327143, Spray Tek Uso Geral Verde 350Ml,
25539,B1I4,7897801301817, Sifao Sanf.Krona Duplo Pvc,317793 | Sifao Sanf.Krona Duplo Pvc,317793, Sifao Sanf.Krona Duplo Pvc,
25540,B2PRG,7899974500066," Sifao Sanf.Blukit Black Univ 1,10Cm","329994 | Sifao Sanf.Blukit Black Univ 1,10Cm",329994," Sifao Sanf.Blukit Black Univ 1,10Cm",
25674,B1P1 | B1N,7896643452978, Suporte Fixo Universal,Multi-Fixo-Pr | Suporte Fixo Universal,Multi-Fixo-Pr , Suporte Fixo Universal,
25675,B1P4 | B1N,7896643425446," Suporte Fixo Para Tv De 14"" A 84"" Preto","Plug-Pr | Suporte Fixo Para Tv De 14"" A 84"" Preto",Plug-Pr ," Suporte Fixo Para Tv De 14"" A 84"" Preto",
25823,B2K1,7899612781413, Martelo Carp.Mtx Cabo Fibra 23Mm,152672 | Martelo Carp.Mtx Cabo Fibra 23Mm,152672, Martelo Carp.Mtx Cabo Fibra 23Mm,
25824,B2K1,7899612781420, Martelo Carp.Mtx Cabo Fibra 25Mm,152673 | Martelo Carp.Mtx Cabo Fibra 25Mm,152673, Martelo Carp.Mtx Cabo Fibra 25Mm,
25825,B2K1,7899612781437, Martelo Carp.Mtx Cabo Fibra 27Mm,152674 | Martelo Carp.Mtx Cabo Fibra 27Mm,152674, Martelo Carp.Mtx Cabo Fibra 27Mm,
25826,B2K1,7899612781444, Martelo Carp.Mtx Cabo Fibra 29Mm,152675 | Martelo Carp.Mtx Cabo Fibra 29Mm,152675, Martelo Carp.Mtx Cabo Fibra 29Mm,
25827,B2K1,7899612728210, Martelo Carp.Mtx Mini Cb.Fibra 25Mm,359225 | Martelo Carp.Mtx Mini Cb.Fibra 25Mm,359225, Martelo Carp.Mtx Mini Cb.Fibra 25Mm,
25828,B2K2,7908712911580, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Verde,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Verde,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Verde,
25829,B2K2,7908712912501, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Laranja,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Laranja,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Laranja,
25830,B2K2,7908712914246, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Laranja Neon,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Laranja Neon,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Laranja Neon,
25831,B2K2,7908712911610, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Azul Claro,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Azul Claro,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Azul Claro,
25832,B2K2,7908712914260, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Azul Escuro,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Azul Escuro,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Azul Escuro,
25833,B2K2,7908712914277, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Roxo,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Roxo,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Roxo,
25834,B2K2,7908712914284, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Salmão,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Salmão,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Salmão,
25835,B2K2,7908712914291, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Rosa Choque,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Rosa Choque,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Rosa Choque,
25837,B2K2,7908712911672, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Terra,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Terra,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Terra,
26073,B1PRG,7898930053103, Torneira De Jardim - Rosa Claro,2210 | Torneira De Jardim - Rosa Claro,2210, Torneira De Jardim - Rosa Claro,
26161,B1E5 | B1E6,7898543381013, Tinta Aerossol Branco Fosco Uso Geral 350 Ml/250G,69957327126 | Tinta Aerossol Branco Fosco Uso Geral 350 Ml/250G,69957327126, Tinta Aerossol Branco Fosco Uso Geral 350 Ml/250G,
26162,B2M,7899718707027, Leitor Laser De Codigo De Barras Sem Fio Alcance De 90 Metros Preto,LT0020EX | Leitor Laser De Codigo De Barras Sem Fio Alcance De 90 Metros Preto,LT0020EX , Leitor Laser De Codigo De Barras Sem Fio Alcance De 90 Metros Preto,
26175,B1F4,7898582291595, Caspbell Shampoo 200Ml Bellaphytus - Bellaphytus,121201 | Caspbell Shampoo 200Ml Bellaphytus - Bellaphytus,121201, Caspbell Shampoo 200Ml Bellaphytus - Bellaphytus,
26187,B2K2,, Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Branco,30Microfibra | Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Branco,30Microfibra , Pano Mágico Microfibra Flanela Seco Anti Risco 30X30 Branco,
26211,C1,9785405685120," Plastico Bolha Pemb 0,65X100Mt","296058 | Plastico Bolha Pemb 0,65X100Mt",296058," Plastico Bolha Pemb 0,65X100Mt",
26212,B1P3 | B1N,7896643449145, Antena Interna Uhf Digital Hd Com Cabo Coaxial 1.5 Metros,ATN-150-HD | Antena Interna Uhf Digital Hd Com Cabo Coaxial 1.5 Metros,ATN-150-HD , Antena Interna Uhf Digital Hd Com Cabo Coaxial 1.5 Metros,
26213,B1P3 | B1N,7896643449138, Antena Interna Uhf Digital Hd Com Cabo Coaxial 3 Metros,ATN-300-HD | Antena Interna Uhf Digital Hd Com Cabo Coaxial 3 Metros,ATN-300-HD , Antena Interna Uhf Digital Hd Com Cabo Coaxial 3 Metros,
26214,B3A,7896643453500, Sapateira Metal / Plastico 4 Níveis,SAPT-421958-BRPR | Sapateira Metal / Plastico 4 Níveis,SAPT-421958-BRPR , Sapateira Metal / Plastico 4 Níveis,
26215,B1G1,7891645114091, Jg Chave Combin.Mayle 6 A 22 (12P),71261 | Jg Chave Combin.Mayle 6 A 22 (12P),71261, Jg Chave Combin.Mayle 6 A 22 (12P),
29593,B2I,7898446730468, Pasta Termica 50G Implastec Bisnaga,IMP0006 | Pasta Termica 50G Implastec Bisnaga,IMP0006 , Pasta Termica 50G Implastec Bisnaga,
29594,B2B,7898446730017," Isopropanol 99,8% 110 Ml Limpador De Uso Geral Implastec","IMP0010 | Isopropanol 99,8% 110 Ml Limpador De Uso Geral Implastec",IMP0010 ," Isopropanol 99,8% 110 Ml Limpador De Uso Geral Implastec",
29595,B2I,7898446730031," Pasta Termica De Alto Desempenho 4G Condutividade 6,2W/.K","IMP0041 | Pasta Termica De Alto Desempenho 4G Condutividade 6,2W/.K",IMP0041 ," Pasta Termica De Alto Desempenho 4G Condutividade 6,2W/.K",
29596,B1PRH,745760071227, Suporte Fixo Para Tv 13 A 70 Polegadas,SUP0083LM | Suporte Fixo Para Tv 13 A 70 Polegadas,SUP0083LM , Suporte Fixo Para Tv 13 A 70 Polegadas,
29597,B2I2,7898822028189, Adaptador Wireless 150 Mbps C/Antena 802.11N,AD0170 | Adaptador Wireless 150 Mbps C/Antena 802.11N,AD0170 , Adaptador Wireless 150 Mbps C/Antena 802.11N,
29698,B2I1,7908712915397, Conversor Displayport Macho Para Vga Femea,CB0237GT | Conversor Displayport Macho Para Vga Femea,CB0237GT , Conversor Displayport Macho Para Vga Femea,
29699,B2I1,7908712915403, Adaptador Bluetooth Usb Branco 5.0,AD0574W | Adaptador Bluetooth Usb Branco 5.0,AD0574W , Adaptador Bluetooth Usb Branco 5.0,
29700,B1 | B2,51131921290, Gancho Command Designer Grande Gancho Command Designer Grande,HB004131650 | Gancho Command Designer Grande Gancho Command Designer Grande,HB004131650 , Gancho Command Designer Grande Gancho Command Designer Grande,
29709,C1,7898954165783, Cabo De Rede Lan Cat6 Metro Preto 23Awg Deko,764 | Cabo De Rede Lan Cat6 Metro Preto 23Awg Deko,764, Cabo De Rede Lan Cat6 Metro Preto 23Awg Deko,
29714,C1,, Capa Plug Rj45 Azul,24 | Capa Plug Rj45 Azul,24, Capa Plug Rj45 Azul,
29716,B2AMD,7908167103127, Purpurina Ouro Ducado 5G,3014 | Purpurina Ouro Ducado 5G,3014, Purpurina Ouro Ducado 5G,
29733,B1G1,, Jg Chave Combin.Mayle 6 A 32 (15P),71262 | Jg Chave Combin.Mayle 6 A 32 (15P),71262, Jg Chave Combin.Mayle 6 A 32 (15P),
29740,C1,7908247911918, Fixa Cabo Redondo Branco 5Mm Com Prego De Aco,5MM-REDO-W | Fixa Cabo Redondo Branco 5Mm Com Prego De Aco,5MM-REDO-W , Fixa Cabo Redondo Branco 5Mm Com Prego De Aco,
29737,B2I,7899718706013, Conector Blindado Rj45 Cristal 8P8C Cat6,EXB0053 | Conector Blindado Rj45 Cristal 8P8C Cat6,EXB0053 , Conector Blindado Rj45 Cristal 8P8C Cat6,
29788,B1F2,7898639307033, Repelente Spray Ins Expert Family 2Ooml - Nutriex,6407 | Repelente Spray Ins Expert Family 2Ooml - Nutriex,6407, Repelente Spray Ins Expert Family 2Ooml - Nutriex,
29789,C1,7898639302045, Repelente Spray Ins Suave Bb Love 100Ml - Nutriex,6708 | Repelente Spray Ins Suave Bb Love 100Ml - Nutriex,6708, Repelente Spray Ins Suave Bb Love 100Ml - Nutriex,
29790,C1,7898639690999, Oximetro De Pulso P/Dedo Led G-Tech,8138 | Oximetro De Pulso P/Dedo Led G-Tech,8138, Oximetro De Pulso P/Dedo Led G-Tech,
29791,B2AMD,7908167103110, Purpurina Ouro Pálido 5G,3029 | Purpurina Ouro Pálido 5G,3029, Purpurina Ouro Pálido 5G,
29793,B1P1,7896689119422, Suporte Tv Led Brasf.Unv.10A71-U951,335255 | Suporte Tv Led Brasf.Unv.10A71-U951,335255, Suporte Tv Led Brasf.Unv.10A71-U951,
29794,B1P1,7896689113345, Suporte Tv Led Brasf.Fxo 10A71-U750,111800 | Suporte Tv Led Brasf.Fxo 10A71-U750,111800, Suporte Tv Led Brasf.Fxo 10A71-U750,
29795,C1,7899744073295, Suporte Tv Led Pix Slim Universal,363958 | Suporte Tv Led Pix Slim Universal,363958, Suporte Tv Led Pix Slim Universal,
29796,C1,7899744086813, Suporte Tv Pix Fixo Univer. 10 A 85,363957 | Suporte Tv Pix Fixo Univer. 10 A 85,363957, Suporte Tv Pix Fixo Univer. 10 A 85,
29801,B1PRF,7891638022563, J Chave Combinada Starfer 20Mm,84943 | J Chave Combinada Starfer 20Mm,84943, J Chave Combinada Starfer 20Mm,
29888,,, Capa P/Chuva Pvc Forr.Amar.Eg Nikol,81567 | Capa P/Chuva Pvc Forr.Amar.Eg Nikol,81567, Capa P/Chuva Pvc Forr.Amar.Eg Nikol,
24950,A1G4,7908712916141,,ETIQUETA 100 X 70,ETIQUETA 100 X 70,,
24952,B2L3,7908712910026, Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Vermelho,Fon0202 | Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Vermelho,Fon0202 , Fone De Ouvido Com Microfone Com Reducao De Ruido 10 Mm 1.2 Metros Cor Vermelho,
